Observation ID,Beach ID,Daily Attendance,Month,Latitude,Longitude,Is Holiday,Is Weekend,Rain Index,AverageTemperature,Wave Action
2476,2,2333,6,52.166,20.967,0,0,0,96,0
2477,2,2957,6,52.166,20.967,0,0,0,94,0
2478,2,1552,6,52.166,20.967,0,0,0,79,0
2479,2,3674,6,52.166,20.967,0,1,0,88,0
2480,2,2076,6,52.166,20.967,0,1,0,86,0
2481,3,1970,6,52.89,20.777,0,0,0,65,0
2482,3,356,6,52.89,20.777,0,0,1.8,66,16.2
2483,2,2613,6,52.166,20.967,0,1,0,82,0
2484,2,2626,6,52.166,20.967,0,0,0,73,0
2485,2,2652,6,52.166,20.967,0,1,0,85,0
2486,2,1662,6,52.166,20.967,1,0,0,69,0
2487,2,3598,6,52.166,20.967,1,0,0,83,0
2488,2,1348,6,52.166,20.967,0,1,15,81,100
2489,1,908,6,50.101,21.999,0,0,1,86,6
2490,3,506,6,52.89,20.777,0,0,4.1,87,24.6
2491,3,1973,6,52.89,20.777,0,0,0,72,0
2492,2,4430,6,52.166,20.967,0,1,7.1,64,28.4
2493,2,1991,6,52.166,20.967,0,0,0,89,0
2494,2,2480,6,52.166,20.967,0,0,0,68,0
2495,2,1654,6,52.166,20.967,0,0,0,77,0
2496,2,3096,6,52.166,20.967,0,0,0,73,0
2498,2,1703,6,52.166,20.967,0,0,0,75,0
2499,1,1724,6,50.101,21.999,0,0,0,82,0
2500,1,2158,6,50.101,21.999,0,0,0,87,0
2501,1,1216,6,50.101,21.999,0,0,0,94,0
2502,3,1865,6,52.89,20.777,0,0,0,96,0
2504,2,2356,6,52.166,20.967,0,0,3,63,21
2505,2,3330,6,52.166,20.967,0,0,0,93,0
2506,2,1575,6,52.166,20.967,0,0,0,63,0
2507,2,2271,6,52.166,20.967,0,1,0,78,0
2508,2,1025,6,52.166,20.967,0,0,1.5,62,15
2510,2,1583,6,52.166,20.967,0,1,1.3,86,2.6
2511,2,1203,6,52.166,20.967,0,0,0,69,0
2512,1,1358,6,50.101,21.999,0,0,0,62,0
2513,1,1837,6,50.101,21.999,1,0,2.3,70,18.4
2514,1,776,6,50.101,21.999,0,0,1.5,64,4.5
2515,3,2434,6,52.89,20.777,0,0,0,86,0
2516,3,2014,6,52.89,20.777,0,1,0,61,0
2517,3,457,6,52.89,20.777,0,0,4.1,91,36.9
2518,2,1229,6,52.166,20.967,0,1,2.3,60,4.6
2519,2,1392,6,52.166,20.967,0,0,1.5,79,10.5
2520,2,2565,6,52.166,20.967,0,1,0,89,0
2521,2,1175,6,52.166,20.967,0,0,1.3,66,2.6
2522,2,2476,6,52.166,20.967,0,0,0.5,80,1.5
2523,2,2588,6,52.166,20.967,0,0,0,87,0
2524,2,1327,6,52.166,20.967,0,0,2.5,89,5
2525,2,2024,6,52.166,20.967,0,1,9.1,86,9.1
2526,1,2299,6,50.101,21.999,0,0,0,72,0
2527,1,861,6,50.101,21.999,0,1,5.3,61,37.1
2528,3,1928,6,52.89,20.777,0,0,0,82,0
2529,3,2127,6,52.89,20.777,0,0,0,62,0
2530,3,2508,6,52.89,20.777,0,0,0,80,0
2531,2,2474,6,52.166,20.967,0,0,0,67,0
2532,2,954,6,52.166,20.967,0,0,1.8,77,3.6
2533,2,2774,6,52.166,20.967,0,0,0,88,0
2534,2,2379,6,52.166,20.967,0,0,0,74,0
2535,2,2486,6,52.166,20.967,0,1,0,81,0
2536,2,181,6,52.166,20.967,0,0,15,84,75
2537,1,2512,6,50.101,21.999,0,0,0,65,0
2538,1,1966,6,50.101,21.999,0,0,0.8,94,0.8
2539,1,2159,6,50.101,21.999,0,1,0.3,92,2.4
2540,3,1803,6,52.89,20.777,1,0,0.8,65,8
2541,3,1365,6,52.89,20.777,0,0,0,98,0
2542,3,1007,6,52.89,20.777,0,0,0,69,0
2543,3,2239,6,52.89,20.777,0,0,0,82,0
2544,2,2351,6,52.166,20.967,0,0,0,95,0
2545,2,2088,6,52.166,20.967,0,1,0,82,0
2546,2,2477,6,52.166,20.967,0,0,0.8,98,5.6
2547,2,2517,6,52.166,20.967,0,1,0,92,0
2548,2,2620,6,52.166,20.967,0,0,0,70,0
2549,2,912,6,52.166,20.967,0,0,5.1,64,20.4
2550,1,2023,6,50.101,21.999,0,1,0,82,0
2551,1,980,6,50.101,21.999,0,0,1.5,91,4.5
2552,1,903,6,50.101,21.999,0,0,0,83,0
2553,1,1863,6,50.101,21.999,0,1,0,69,0
2554,1,1654,6,50.101,21.999,0,0,0.5,80,4.5
2555,3,425,6,52.89,20.777,0,0,2.8,64,22.4
2556,2,2463,6,52.166,20.967,0,1,0,65,0
2557,2,2458,6,52.166,20.967,0,0,0,76,0
2558,2,2844,6,52.166,20.967,1,0,0,69,0
2559,2,2763,6,52.166,20.967,0,0,0,80,0
2560,1,1651,6,50.101,21.999,0,1,0,87,0
2561,1,1962,6,50.101,21.999,0,0,0,95,0
2562,3,3116,6,52.89,20.777,0,1,0,82,0
2563,3,1190,6,52.89,20.777,0,0,6.1,95,30.5
2564,3,972,6,52.89,20.777,0,0,0,67,0
2565,3,2076,6,52.89,20.777,0,1,0,97,0
2566,2,1737,6,52.166,20.967,0,0,0,79,0
2568,2,2813,6,52.166,20.967,0,1,0,94,0
2569,2,1753,6,52.166,20.967,0,0,4.3,87,8.6
2570,2,2404,6,52.166,20.967,0,0,0,73,0
2571,2,2241,6,52.166,20.967,0,1,0,68,0
2572,2,2073,6,52.166,20.967,0,0,0,87,0
2573,2,770,6,52.166,20.967,0,0,2,96,18
2574,1,2145,6,50.101,21.999,0,1,0,98,0
2575,3,1134,6,52.89,20.777,0,1,2,86,16
2576,3,2012,6,52.89,20.777,0,0,0,66,0
2577,3,1928,6,52.89,20.777,0,0,0,88,0
2578,3,15943,6,52.89,20.777,0,1,28.7,66,100
2579,3,1783,6,52.89,20.777,0,0,6.1,74,6.1
2580,3,74,6,52.89,20.777,0,0,2,72,20
2581,3,1899,6,52.89,20.777,0,0,0,95,0
2582,3,1407,6,52.89,20.777,0,1,9.9,66,19.8
2583,3,2085,6,52.89,20.777,0,0,0.5,85,3
2584,2,1794,6,52.166,20.967,0,0,4.6,85,46
2585,2,2566,6,52.166,20.967,0,1,0.3,90,0.9
2586,2,3932,6,52.166,20.967,0,0,11.7,93,46.8
2587,1,2046,6,50.101,21.999,0,1,0.3,85,1.2
2588,3,2049,6,52.89,20.777,0,0,0,62,0
2589,3,1404,6,52.89,20.777,0,0,21.8,73,100
2590,3,1128,6,52.89,20.777,0,0,0.5,62,3
2592,2,1554,6,52.166,20.967,0,0,0,62,0
2593,2,14333,6,52.166,20.967,0,0,23.4,97,100
2594,2,2913,6,52.166,20.967,0,1,0.3,84,2.1
2595,2,2833,6,52.166,20.967,0,0,0,77,0
2596,1,2173,6,50.101,21.999,0,0,0,86,0
2597,1,1959,6,50.101,21.999,0,0,0,91,0
2598,3,1893,6,52.89,20.777,0,0,0,96,0
2599,3,1622,6,52.89,20.777,0,0,0,98,0
2600,3,1774,6,52.89,20.777,0,0,5.1,71,15.3
2601,2,3443,6,52.166,20.967,0,0,2,76,20
2602,2,2712,6,52.166,20.967,0,0,0,95,0
2603,2,2466,6,52.166,20.967,0,0,0.8,90,5.6
2604,2,2527,6,52.166,20.967,0,1,0,99,0
2605,1,780,6,50.101,21.999,0,1,1.3,98,2.6
2606,1,1090,6,50.101,21.999,0,0,0,84,0
2607,3,4053,6,52.89,20.777,0,0,6.1,97,12.2
2608,3,3275,6,52.89,20.777,0,0,0,75,0
2609,3,2053,6,52.89,20.777,0,1,4.6,68,27.6
2610,3,1568,6,52.89,20.777,0,1,0,66,0
2611,2,719,6,52.166,20.967,0,0,4.1,76,16.4
2612,2,2167,6,52.166,20.967,0,1,0,89,0
2613,1,7260,6,50.101,21.999,0,1,12.2,66,61
2614,1,3179,6,50.101,21.999,0,1,0,84,0
2615,3,2560,6,52.89,20.777,0,1,0,97,0
2616,3,1933,6,52.89,20.777,0,0,0,84,0
2617,2,5789,6,52.166,20.967,0,0,14.7,60,100
2618,2,2210,6,52.166,20.967,0,1,0,98,0
2619,2,1431,6,52.166,20.967,0,0,5.1,94,20.4
2620,2,2296,6,52.166,20.967,0,0,0,80,0
2621,2,241,6,52.166,20.967,0,0,1.8,67,5.4
2622,2,3620,6,52.166,20.967,0,0,0,92,0
2623,2,8820,6,52.166,20.967,0,0,13.2,61,26.4
2624,3,2452,6,52.89,20.777,0,0,0,77,0
2625,3,165,6,52.89,20.777,0,0,2.8,97,8.4
2626,2,3579,6,52.166,20.967,1,0,0,74,0
2627,2,619,6,52.166,20.967,0,0,3.6,63,18
2628,2,2593,6,52.166,20.967,0,0,0.3,80,1.2
2629,2,2728,6,52.166,20.967,0,1,0.3,79,1.2
2630,2,2614,6,52.166,20.967,0,1,0,84,0
2631,1,2107,6,50.101,21.999,0,0,5.6,81,50.4
2632,1,449,6,50.101,21.999,0,1,5.1,98,40.8
2633,3,2354,6,52.89,20.777,0,1,0,91,0
2634,3,2569,6,52.89,20.777,0,0,0,89,0
2635,2,2814,6,52.166,20.967,0,1,0,97,0
2636,2,2212,6,52.166,20.967,0,0,0,74,0
2637,2,1082,6,52.166,20.967,0,1,1.8,96,5.4
2638,2,3171,6,52.166,20.967,0,1,2,74,2
2639,2,1968,6,52.166,20.967,0,0,0.5,90,1
2640,2,3362,6,52.166,20.967,0,0,0,82,0
2641,2,1287,6,52.166,20.967,0,0,0,62,0
2642,2,2381,6,52.166,20.967,0,1,0.5,65,2
2643,2,2893,6,52.166,20.967,0,0,0,70,0
2644,2,2707,6,52.166,20.967,0,1,0,68,0
2645,1,971,6,50.101,21.999,0,0,4.1,86,4.1
2646,3,1260,6,52.89,20.777,0,0,0,76,0
2647,3,1322,6,52.89,20.777,0,0,0,66,0
2648,3,1652,6,52.89,20.777,0,0,3,61,3
2649,2,2536,6,52.166,20.967,0,1,0,95,0
2650,2,2529,6,52.166,20.967,0,0,0,96,0
2651,2,3201,6,52.166,20.967,0,1,0,87,0
2652,2,2200,6,52.166,20.967,0,1,0.5,96,1
2653,2,1459,6,52.166,20.967,0,0,0,85,0
2654,2,1360,6,52.166,20.967,0,0,0,73,0
2655,1,983,6,50.101,21.999,0,0,22.1,94,22.1
2656,3,1021,6,52.89,20.777,0,0,0,69,0
2657,3,1863,6,52.89,20.777,0,0,1,91,4
2658,3,1577,6,52.89,20.777,0,0,0,76,0
2659,3,1994,6,52.89,20.777,0,0,10.2,68,20.4
2660,3,19191,6,52.89,20.777,0,1,29,75,29
2661,3,2315,6,52.89,20.777,0,0,0,62,0
2662,2,2002,6,52.166,20.967,0,0,0,72,0
2663,2,2428,6,52.166,20.967,0,0,0,75,0
2664,2,2311,6,52.166,20.967,0,1,0.3,90,0.9
2665,2,2610,6,52.166,20.967,0,1,0,61,0
2666,1,819,6,50.101,21.999,0,0,0,65,0
2667,1,2129,6,50.101,21.999,0,0,0,72,0
2668,1,1296,6,50.101,21.999,0,0,0.5,67,3
2669,3,472,6,52.89,20.777,0,0,2.3,82,13.8
2670,3,1848,6,52.89,20.777,0,0,8.4,63,58.8
2671,3,2290,6,52.89,20.777,0,0,0,78,0
2672,2,2360,6,52.166,20.967,0,0,0,71,0
2673,2,2744,6,52.166,20.967,0,0,0,86,0
2674,2,2541,6,52.166,20.967,0,0,0,66,0
2675,2,1300,6,52.166,20.967,0,0,1,68,2
2676,3,2897,6,52.89,20.777,0,0,0,86,0
2677,2,2654,6,52.166,20.967,0,0,0,64,0
2678,2,403,6,52.166,20.967,0,0,5.1,87,35.7
2679,2,2766,6,52.166,20.967,1,0,0,87,0
2680,2,2558,6,52.166,20.967,0,1,0,68,0
2681,2,766,6,52.166,20.967,0,1,5.1,62,45.9
2682,2,2466,6,52.166,20.967,0,0,0,80,0
2683,1,2372,6,50.101,21.999,0,0,0,77,0
2684,1,2077,6,50.101,21.999,0,0,0,72,0
2685,1,30,6,50.101,21.999,0,0,3,93,3
2686,1,3073,6,50.101,21.999,0,0,0,96,0
2687,1,1471,6,50.101,21.999,0,0,0,98,0
2688,1,2666,6,50.101,21.999,1,0,0,68,0
2689,3,1248,6,52.89,20.777,0,0,0,68,0
2692,2,1800,6,52.166,20.967,0,0,0,72,0
2693,2,2150,6,52.166,20.967,0,0,0,91,0
2694,2,503,6,52.166,20.967,0,0,2,64,20
2695,2,9090,6,52.166,20.967,0,0,25.9,90,77.7
2696,2,3400,6,52.166,20.967,0,0,39.1,70,100
2697,2,4786,6,52.166,20.967,0,1,11.9,75,100
2698,2,2639,6,52.166,20.967,0,0,0,97,0
2699,2,1242,6,52.166,20.967,0,0,5.6,84,44.8
2700,1,1534,6,50.101,21.999,0,0,0,64,0
2701,1,10384,6,50.101,21.999,0,1,18,75,100
2702,3,2049,6,52.89,20.777,0,0,0,82,0
2703,3,2045,6,52.89,20.777,0,0,0,86,0
2704,3,846,6,52.89,20.777,0,0,0,72,0
2705,2,2279,6,52.166,20.967,0,0,0,64,0
2706,2,2881,6,52.166,20.967,0,0,0,89,0
2707,2,3180,6,52.166,20.967,0,1,0,76,0
2708,2,3252,6,52.166,20.967,0,1,0,75,0
2709,2,1792,6,52.166,20.967,0,0,0.3,64,0.9
2710,2,2090,6,52.166,20.967,0,1,0,68,0
2711,2,1391,6,52.166,20.967,0,0,0,71,0
2712,1,2058,6,50.101,21.999,0,0,0,66,0
2713,1,1741,6,50.101,21.999,0,0,0,71,0
2714,1,2232,6,50.101,21.999,0,0,0,64,0
2715,1,2898,6,50.101,21.999,0,1,0,73,0
2716,3,2094,6,52.89,20.777,0,1,0,76,0
2717,3,1331,6,52.89,20.777,0,0,0,95,0
2718,3,1835,6,52.89,20.777,0,0,0,98,0
2719,3,1089,6,52.89,20.777,0,0,0,90,0
2720,3,2921,6,52.89,20.777,0,1,0,68,0
2721,3,2028,6,52.89,20.777,0,1,0,81,0
2722,2,1945,6,52.166,20.967,0,0,0.5,99,4.5
2723,2,884,6,52.166,20.967,0,0,1.5,73,12
2724,2,1409,6,52.166,20.967,0,0,0,69,0
2725,2,2047,6,52.166,20.967,0,0,0,72,0
2726,2,3268,6,52.166,20.967,0,1,0,77,0
2727,2,923,6,52.166,20.967,0,0,1.5,92,13.5
2728,2,1826,6,52.166,20.967,0,0,0,60,0
2729,2,1337,6,52.166,20.967,0,0,0,74,0
2730,1,1680,6,50.101,21.999,0,1,0,87,0
2731,1,1453,6,50.101,21.999,0,1,0,99,0
2732,3,1236,7,52.89,20.777,0,0,0,80,0
2733,3,2345,7,52.89,20.777,0,0,0,81,0
2734,3,10910,7,52.89,20.777,0,0,15,81,90
2735,3,1555,7,52.89,20.777,0,0,0,98,0
2736,2,2947,7,52.166,20.967,0,1,0,74,0
2737,2,1816,7,52.166,20.967,0,0,0,66,0
2738,2,1391,7,52.166,20.967,0,0,0,87,0
2739,2,3068,7,52.166,20.967,0,1,0,99,0
2740,2,1278,7,52.166,20.967,0,1,15,73,15
2741,2,2149,7,52.166,20.967,0,0,0,96,0
2742,2,1626,7,52.166,20.967,0,1,255,95,100
2743,2,2631,7,52.166,20.967,0,0,0,73,0
2745,1,1908,7,50.101,21.999,0,0,0,79,0
2746,1,1725,7,50.101,21.999,0,0,0,71,0
2747,3,2738,7,52.89,20.777,0,1,0,80,0
2748,2,1212,7,52.166,20.967,0,0,0,65,0
2749,2,2057,7,52.166,20.967,0,1,0,60,0
2750,2,3100,7,52.166,20.967,0,1,0,63,0
2751,2,2198,7,52.166,20.967,0,0,0,99,0
2752,2,2301,7,52.166,20.967,0,0,0,78,0
2753,2,2138,7,52.166,20.967,0,0,0,84,0
2754,2,2105,7,52.166,20.967,0,0,0,72,0
2755,2,1425,7,52.166,20.967,0,0,0,84,0
2756,1,1654,7,50.101,21.999,0,0,0,79,0
2757,1,1876,7,50.101,21.999,0,0,0,73,0
2758,1,2508,7,50.101,21.999,0,1,0,97,0
2760,3,2035,7,52.89,20.777,0,1,0,70,0
2761,3,2286,7,52.89,20.777,0,0,0,87,0
2762,3,2936,7,52.89,20.777,0,0,0,83,0
2763,3,2566,7,52.89,20.777,0,0,0,72,0
2764,2,1900,7,52.166,20.967,0,0,0,76,0
2765,2,2753,7,52.166,20.967,0,1,0,62,0
2766,1,3162,7,50.101,21.999,1,0,0,99,0
2767,1,1714,7,50.101,21.999,0,0,0,87,0
2769,3,2473,7,52.89,20.777,0,0,0,93,0
2770,3,6718,7,52.89,20.777,0,1,11.4,91,91.2
2771,3,2278,7,52.89,20.777,0,0,0,68,0
2772,3,1290,7,52.89,20.777,0,0,0,73,0
2773,3,2717,7,52.89,20.777,0,0,0,91,0
2774,2,1585,7,52.166,20.967,0,0,0,66,0
2775,2,3413,7,52.166,20.967,0,1,0,78,0
2776,2,2006,7,52.166,20.967,0,0,0,81,0
2777,1,15458,7,50.101,21.999,0,0,19.1,72,38.2
2778,1,2949,7,50.101,21.999,1,0,0,63,0
2779,3,2351,7,52.89,20.777,0,0,0,65,0
2780,3,1751,7,52.89,20.777,0,0,0,98,0
2781,3,1922,7,52.89,20.777,0,0,0,96,0
2782,3,3066,7,52.89,20.777,0,0,0,86,0
2783,3,1919,7,52.89,20.777,0,0,0,97,0
2784,3,1116,7,52.89,20.777,0,0,0,70,0
2786,2,883,7,52.166,20.967,0,0,0,61,0
2787,2,2261,7,52.166,20.967,0,1,0,69,0
2788,2,2513,7,52.166,20.967,0,0,0,91,0
2789,2,2811,7,52.166,20.967,0,1,0,84,0
2790,2,1334,7,52.166,20.967,0,0,4.1,82,20.5
2791,1,1340,7,50.101,21.999,0,0,0,61,0
2792,3,1497,7,52.89,20.777,0,0,0.3,61,0.9
2793,3,1947,7,52.89,20.777,0,0,0,88,0
2794,3,1945,7,52.89,20.777,0,1,0.3,60,0.6
2795,3,1238,7,52.89,20.777,0,0,6.1,85,36.6
2796,3,2499,7,52.89,20.777,0,0,0,82,0
2797,3,413,7,52.89,20.777,0,0,3,78,30
2798,3,872,7,52.89,20.777,0,0,4.1,90,20.5
2799,3,3235,7,52.89,20.777,1,0,45,91,45
2800,3,1324,7,52.89,20.777,0,0,0,80,0
2801,2,2435,7,52.166,20.967,0,1,0,78,0
2802,2,1398,7,52.166,20.967,0,0,0,96,0
2803,2,2313,7,52.166,20.967,0,1,0,68,0
2804,2,1824,7,52.166,20.967,0,0,0,67,0
2805,2,2734,7,52.166,20.967,0,1,0,73,0
2806,2,3190,7,52.166,20.967,0,1,0,76,0
2807,2,2323,7,52.166,20.967,0,1,0,87,0
2808,2,874,7,52.166,20.967,0,0,2,67,16
2809,1,1403,7,50.101,21.999,0,0,0,84,0
2810,3,1838,7,52.89,20.777,1,0,0.8,85,1.6
2811,3,1179,7,52.89,20.777,0,0,0,96,0
2812,3,1780,7,52.89,20.777,0,1,0,89,0
2813,3,1817,7,52.89,20.777,0,0,0,68,0
2814,2,2484,7,52.166,20.967,0,0,0,89,0
2815,2,2907,7,52.166,20.967,0,0,0.5,72,1
2816,2,2207,7,52.166,20.967,0,1,0.5,68,5
2817,2,2825,7,52.166,20.967,0,0,0,89,0
2818,2,2887,7,52.166,20.967,0,0,0,66,0
2819,2,2569,7,52.166,20.967,0,1,0,86,0
2820,2,1885,7,52.166,20.967,0,0,1,94,3
2821,1,1793,7,50.101,21.999,0,0,0,75,0
2822,1,2114,7,50.101,21.999,0,0,0,89,0
2823,1,1325,7,50.101,21.999,0,0,0,60,0
2824,3,1465,7,52.89,20.777,0,1,8.4,78,58.8
2825,3,1849,7,52.89,20.777,0,0,0,82,0
2826,3,2290,7,52.89,20.777,0,0,0,62,0
2827,3,570,7,52.89,20.777,0,0,3,82,27
2828,3,1469,7,52.89,20.777,0,0,0,67,0
2829,3,2328,7,52.89,20.777,0,0,0,69,0
2830,3,2401,7,52.89,20.777,0,0,0,83,0
2831,2,2269,7,52.166,20.967,0,0,0,75,0
2832,2,1300,7,52.166,20.967,0,0,0,72,0
2833,2,517,7,52.166,20.967,0,0,2.8,73,14
2834,2,2870,7,52.166,20.967,0,1,0,66,0
2835,2,721,7,52.166,20.967,0,0,7.1,82,42.6
2836,2,304,7,52.166,20.967,0,0,6.1,78,61
2837,1,1703,7,50.101,21.999,0,0,0,96,0
2838,3,2019,7,52.89,20.777,0,0,1.5,86,13.5
2839,3,2738,7,52.89,20.777,0,1,0,75,0
2840,3,1929,7,52.89,20.777,0,0,0,92,0
2841,3,942,7,52.89,20.777,0,0,7.6,86,45.6
2842,2,1665,7,52.166,20.967,0,0,0,93,0
2843,2,2085,7,52.166,20.967,0,0,0,96,0
2844,2,3642,7,52.166,20.967,1,0,0,90,0
2845,2,2719,7,52.166,20.967,0,1,32.8,87,100
2846,2,2740,7,52.166,20.967,0,1,0,68,0
2847,1,1920,7,50.101,21.999,0,0,0,70,0
2848,1,1283,7,50.101,21.999,0,0,0,81,0
2849,1,1718,7,50.101,21.999,0,1,6.9,64,48.3
2850,1,578,7,50.101,21.999,0,0,0,61,0
2851,1,2328,7,50.101,21.999,0,1,0,65,0
2852,1,1903,7,50.101,21.999,0,0,0,62,0
2853,3,2950,7,52.89,20.777,0,1,0,68,0
2854,3,1680,7,52.89,20.777,0,0,0,71,0
2855,3,1183,7,52.89,20.777,0,0,0,93,0
2856,3,1430,7,52.89,20.777,0,1,0,78,0
2857,3,2160,7,52.89,20.777,0,0,0,94,0
2858,3,2096,7,52.89,20.777,0,0,0,73,0
2859,2,1491,7,52.166,20.967,0,0,0,64,0
2860,2,1547,7,52.166,20.967,0,0,0,61,0
2861,2,2376,7,52.166,20.967,0,0,0,67,0
2862,2,3105,7,52.166,20.967,0,0,0,84,0
2863,2,2941,7,52.166,20.967,0,0,0,98,0
2864,1,1952,7,50.101,21.999,0,1,0,77,0
2865,3,1561,7,52.89,20.777,0,1,0,96,0
2866,2,2832,7,52.166,20.967,0,0,0,65,0
2867,2,3181,7,52.166,20.967,0,1,0,80,0
2868,2,2846,7,52.166,20.967,0,1,0,72,0
2869,2,3362,7,52.166,20.967,1,0,0,93,0
2870,2,1712,7,52.166,20.967,0,0,0,61,0
2871,2,2248,7,52.166,20.967,0,1,0,78,0
2872,2,1885,7,52.166,20.967,0,0,6.6,80,66
2873,1,251,7,50.101,21.999,0,0,2,89,20
2874,1,2195,7,50.101,21.999,0,0,0.5,98,5
2875,1,2257,7,50.101,21.999,0,1,0.3,67,1.2
2876,3,1184,7,52.89,20.777,0,1,0.5,82,3
2877,2,2525,7,52.166,20.967,0,0,0,93,0
2878,2,2249,7,52.166,20.967,0,0,0,75,0
2879,2,1205,7,52.166,20.967,0,0,0,91,0
2880,2,1032,7,52.166,20.967,0,0,3,98,27
2881,2,1389,7,52.166,20.967,0,0,0,77,0
2882,2,1034,7,52.166,20.967,0,0,0,92,0
2883,2,1289,7,52.166,20.967,0,0,0,68,0
2884,3,2484,7,52.89,20.777,0,1,0.8,65,0.8
2885,3,3055,7,52.89,20.777,0,0,5.1,81,35.7
2886,3,2022,7,52.89,20.777,0,1,0,63,0
2887,3,2376,7,52.89,20.777,0,1,2.3,82,2.3
2888,3,2757,7,52.89,20.777,0,0,0,83,0
2889,3,1404,7,52.89,20.777,0,0,0,78,0
2890,3,1000,7,52.89,20.777,0,0,0,96,0
2891,3,2504,7,52.89,20.777,0,0,0.5,98,3.5
2892,2,1979,7,52.166,20.967,0,1,0,86,0
2893,2,1986,7,52.166,20.967,0,0,0,80,0
2894,2,27,7,52.166,20.967,0,0,7.1,86,63.9
2895,2,11344,7,52.166,20.967,0,0,16,94,32
2896,2,2828,7,52.166,20.967,0,0,1,98,3
2897,2,4018,7,52.166,20.967,0,1,9.9,91,19.8
2898,1,1532,7,50.101,21.999,0,0,0,60,0
2899,1,2567,7,50.101,21.999,0,0,0,82,0
2900,1,11969,7,50.101,21.999,0,0,22.1,84,100
2901,3,1866,7,52.89,20.777,1,0,0,84,0
2902,3,1812,7,52.89,20.777,0,0,11.9,77,11.9
2903,3,2077,7,52.89,20.777,0,1,0,69,0
2904,2,1023,7,52.166,20.967,0,0,0,92,0
2905,2,2662,7,52.166,20.967,0,0,0,84,0
2906,2,2701,7,52.166,20.967,0,0,0,70,0
2907,2,2364,7,52.166,20.967,0,0,0.3,90,2.4
2908,2,1493,7,52.166,20.967,0,1,1.8,71,3.6
2909,2,2158,7,52.166,20.967,0,0,0,90,0
2910,2,1891,7,52.166,20.967,0,0,0,93,0
2911,1,2049,7,50.101,21.999,0,0,0,89,0
2912,1,2297,7,50.101,21.999,0,1,0,78,0
2913,1,1496,7,50.101,21.999,0,0,0,86,0
2914,1,852,7,50.101,21.999,0,0,0,99,0
2915,3,210,7,52.89,20.777,0,1,1.8,69,7.2
2916,3,1376,7,52.89,20.777,1,0,11.7,92,11.7
2917,3,1180,7,52.89,20.777,0,0,0,84,0
2918,3,1339,7,52.89,20.777,0,0,0,78,0
2919,2,2755,7,52.166,20.967,0,0,0,83,0
2920,2,2820,7,52.166,20.967,0,1,3,86,3
2921,2,1649,7,52.166,20.967,0,0,1.3,79,1.3
2922,2,1884,7,52.166,20.967,0,0,0.3,76,0.9
2923,2,2763,7,52.166,20.967,0,1,0,86,0
2924,2,1335,7,52.166,20.967,0,0,0,73,0
2925,2,2830,7,52.166,20.967,0,0,0,98,0
2926,1,2258,7,50.101,21.999,0,0,0,79,0
2927,3,2359,7,52.89,20.777,0,0,0,97,0
2928,3,772,7,52.89,20.777,0,0,1.3,70,2.6
2929,3,2956,7,52.89,20.777,0,1,0,80,0
2930,3,715,7,52.89,20.777,0,0,3.6,69,36
2931,2,2218,7,52.166,20.967,0,0,0,69,0
2932,2,2118,7,52.166,20.967,0,1,7.1,65,21.3
2933,2,1970,7,52.166,20.967,0,0,0,97,0
2934,2,8459,7,52.166,20.967,0,0,11.4,69,34.2
2935,2,3020,7,52.166,20.967,0,1,0,72,0
2936,2,2812,7,52.166,20.967,0,1,0,80,0
2937,2,1475,7,52.166,20.967,0,1,6.1,89,36.6
2938,1,1926,7,50.101,21.999,0,0,0.3,67,1.5
2939,1,2789,7,50.101,21.999,0,0,0,87,0
2940,3,859,7,52.89,20.777,0,0,2,66,12
2941,3,2029,7,52.89,20.777,0,1,0,67,0
2942,3,2211,7,52.89,20.777,0,1,0,60,0
2943,2,2941,7,52.166,20.967,0,1,0,84,0
2944,2,2670,7,52.166,20.967,0,0,0,82,0
2945,2,1661,7,52.166,20.967,0,0,0,88,0
2946,2,1166,7,52.166,20.967,0,0,15.2,87,100
2947,2,1882,7,52.166,20.967,0,0,0,62,0
2948,1,445,7,50.101,21.999,0,1,4.6,79,4.6
2949,1,1841,7,50.101,21.999,0,1,1.3,63,6.5
2950,3,1043,7,52.89,20.777,0,0,1,91,5
2951,3,1586,7,52.89,20.777,0,0,0,72,0
2952,2,1768,7,52.166,20.967,0,0,10.9,60,21.8
2953,2,9132,7,52.166,20.967,0,0,12.2,90,85.4
2954,2,3601,7,52.166,20.967,0,1,0,91,0
2955,2,332,7,52.166,20.967,0,0,9.7,64,87.3
2956,2,3147,7,52.166,20.967,0,0,0,72,0
2957,2,2422,7,52.166,20.967,0,0,0,87,0
2958,2,2902,7,52.166,20.967,0,0,0.5,86,2
2959,2,1689,7,52.166,20.967,0,0,0,71,0
2960,2,2310,7,52.166,20.967,0,0,0,72,0
2961,2,1606,7,52.166,20.967,0,1,0,65,0
2962,2,3258,7,52.166,20.967,0,0,0,92,0
2963,2,1468,7,52.166,20.967,0,0,0,98,0
2964,1,7205,7,50.101,21.999,0,1,16.8,91,16.8
2965,1,2860,7,50.101,21.999,0,1,0,93,0
2966,3,634,7,52.89,20.777,0,1,17.5,82,52.5
2967,3,1494,7,52.89,20.777,0,1,0.8,73,2.4
2968,3,1286,7,52.89,20.777,0,0,0,75,0
2969,2,1703,7,52.166,20.967,0,1,0.5,96,0.5
